,data_compra,sku,produto,fornecedor,custo_bruto,comissoes_mktplace,frete,preco_venda,lucro_venda,dias_estoque,data_venda,marketplace_venda,cliente,localizacao
1349,2021-08-10,7899658383121,CARRO C/R 7FUNCOES 1:16 EXTREM VERDE,ZEIN IMPORT,257.11,11.64,0.0,90.93,-186.91,202,2022-02-28,ML MHL TOOLS,3d8b5b4f3649de1f0076,MACEIO AL
1350,2021-08-13,1367,ALF SILÁBICO 350 PC - 1367,CARLU,55.27,18.13,18.45,109.9,7.06,115,2021-12-06,MAGALU,01a6f9c809969cc7d60e,"Içara, Santa Catarina"
1351,2021-08-13,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,187.16,30.71,0.0,239.9,-1.96,132,2021-12-23,ML MHL TOOLS,8f602a6c7c00b4b086b3,CURITIBA PR
1352,2021-08-26,6020137752,ESMERILHADEIRA 1377.5GWS850 220V BOSCH,OVD,340.53,86.68,27.54,509.9,55.14,11,2021-09-06,MAGALU,a0f754aa32d5ecf1cdc0,"Bananeiras, Paraíba"
1353,2021-08-16,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,103.78,19.19,0.0,149.9,11.94,154,2022-01-17,ML MHL TOOLS,724656968f857f0450f7,SAO PAULO SP
1354,2021-08-16,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,103.78,22.24,22.14,130.82,-30.42,175,2022-02-07,MAGALU,cbe156d1e9d1490b930c,"Presidente Prudente, São Paulo"
1355,2021-08-30,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,129.37,24.31,0.0,189.9,35.18,36,2021-10-05,ML MHL TOOLS,6d01fbbec740571faea9,"GRAVATAI, RS"
1356,2021-08-30,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,129.37,47.48,20.99,249.9,27.07,63,2021-11-01,MAGALU,0ef710a7d742f4b9421c,"São Bernardo do Campo, SP"
1357,2021-08-30,691063,ESCOVA SECADORA CADENCE ESC700 220V,FUJIOKA,111.32,0.0,0.0,160.0,48.04,23,2021-09-22,OLIST,3776935444fe4e841a63,Marau - RS
1358,2021-08-30,691077,ESCOVA SECADORA MONDIAL ES-10 127V GOLD,FUJIOKA,168.52,29.42,0.0,229.9,33.45,7,2021-09-06,ENTREGUE EM MÃOS,30d99cda1e43794e0453,LONDRINA PR
1359,2021-08-30,691077,ESCOVA SECADORA MONDIAL ES-10 127V GOLD,FUJIOKA,144.62,26.87,0.0,209.9,17.42,126,2022-01-03,MAGALU,f59e1e556e55f24fb3b1,LENCOIS PAULISTA SP
1360,2021-08-30,19673,APARADOR PHILIPS MG3711/15 6 EM 1,FUJIOKA,119.95,23.03,0.0,179.9,23.68,28,2021-09-27,MAGALU,3eb78b0d3fd6b30b1c27,"PORTO ALEGRE, RS"
1361,2021-08-30,19673,APARADOR PHILIPS MG3711/15 6 EM 1,FUJIOKA,119.95,23.02,0.0,179.9,23.69,35,2021-10-04,MAGALU,d98d263303cb576aac12,SAO PAULO SP
1362,2021-08-30,19673,APARADOR PHILIPS MG3711/15 6 EM 1,FUJIOKA,119.95,23.03,0.0,179.9,23.68,38,2021-10-07,MAGALU,47af4d8da616d4502be0,"CAETE, MG"
1363,2021-08-30,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,143.22,25.58,0.0,199.9,30.71,7,2021-09-06,MAGALU,a22a5f51db0a9a3996da,CASCAVEL PR
1364,2021-08-30,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,143.22,25.59,0.0,199.9,30.7,9,2021-09-08,MAGALU,f174338b75981a3425ee,"PELOTAS, RS"
1365,2021-08-30,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,143.22,28.14,0.0,219.9,48.17,42,2021-10-11,MAGALU,becfda7a5c67f3b20535,JUNDIAI SP
1366,2021-09-02,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,295.25,52.46,0.0,409.9,21.2,67,2021-11-08,MAGALU,6cc16469f4f11d7ce1e8,BELO HORIZONTE MG
1367,2021-09-02,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,295.25,51.19,0.0,399.9,13.47,78,2021-11-19,MAGALU,aa304b08375b1dc9800a,LONDRINA PR
1368,2021-09-02,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,295.25,76.48,17.95,449.9,15.23,88,2021-11-29,MAGALU,c56bfb4565283d596cb1,"Paciência, Rio de Janeiro"
1369,2021-09-02,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,295.25,76.48,17.95,449.9,15.23,96,2021-12-07,ML MHL TOOLS,053fd62647d2322a2e42,"Curitiba, Paraná"
1370,2021-09-02,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,295.25,76.48,17.95,449.9,15.23,98,2021-12-09,ML MHL TOOLS,8248fb40c3c6271db869,"São João da Boa Vista, São Paulo"
1371,2021-09-02,691086,ESCOVA SECADORA MONDIAL ES-14 127V ROSE,FUJIOKA,163.54,30.71,0.0,239.9,45.98,15,2021-09-17,ML MHL TOOLS,e4bbbd7c97eb2988e79a,"BRAGANCA PAULISTA, SP"
1372,2021-09-02,691086,ESCOVA SECADORA MONDIAL ES-14 127V ROSE,FUJIOKA,163.54,29.43,0.0,229.9,13.94,144,2022-01-24,MAGALU,19c2ce350633a3773b1e,PARANAVAI PR
1373,2021-09-02,691087,ESCOVA SECADORA MONDIAL ES-14 220V ROSE,FUJIOKA,163.54,29.43,0.0,229.9,13.94,75,2021-11-16,MAGALU,f60b1a99448fd975b0ad,SAO JOSE DOS CAMPOS SP
1374,2021-09-02,691087,ESCOVA SECADORA MONDIAL ES-14 220V ROSE,FUJIOKA,163.54,29.43,0.0,229.9,13.94,76,2021-11-17,MAGALU,b542671142c53d1d724e,TUBARAO SC
1375,2021-09-10,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,132.4,19.57,0.0,152.91,-14.35,139,2022-01-27,MAGALU,541a3270a8b6550d12c2,BALNEARIO CAMBORIU SC
1376,2021-09-10,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,132.4,17.4,0.0,135.92,-27.47,146,2022-02-03,MAGALU,8573c8c22aa6559dfdd6,SANTO ANGELO RS
1377,2021-09-10,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,132.4,17.4,0.0,135.92,-27.47,146,2022-02-03,MAGALU,c9d13712d2510addecf1,SAO LEOPOLDO RS
1378,2021-09-10,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,132.4,17.4,0.0,135.92,-27.47,150,2022-02-07,MAGALU,8243067732b6add94b68,BENTO GONCALVES RS
1379,2021-09-10,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,144.75,24.31,0.0,189.9,1.85,80,2021-11-29,MAGALU,e940cf158a4ffea76d7b,COLOMBO PR
1380,2021-09-10,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,144.75,19.45,0.0,151.92,-27.47,150,2022-02-07,MAGALU,a2cbf43e3dff33cc1acf,FOZ DO IGUACU PR
1381,2021-09-10,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,290.98,51.19,0.0,399.9,17.74,94,2021-12-13,MAGALU,b099772a3d35b9cb9fe0,MARINGA PR
1382,2021-09-10,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,290.98,76.48,17.95,449.9,19.5,94,2021-12-13,MAGALU,c11cd6f559c6fad96db5,"São Paulo, São Paulo"
1383,2021-09-10,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,290.98,51.19,0.0,399.9,17.74,122,2022-01-10,ML MHL TOOLS,aea2735e55d3fa947025,TRES PONTAS MG
1384,2021-09-10,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,290.98,46.07,0.0,359.91,-13.13,140,2022-01-28,MAGALU,0718445d7f44553d702b,DOIS VIZINHOS PR
1385,2021-09-10,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,290.98,35.83,0.0,279.93,-74.87,164,2022-02-21,MAGALU,c64183231fb044cd58fa,RIO ACIMA MG
1386,2021-09-10,691076,ESCOVA SECADOR MONDIAL ES-11 220V ROSE,FUJIOKA,152.48,27.18,18.45,159.9,-54.2,165,2022-02-22,MAGALU,d1f3b6b2a60e2ee38ccc,"Anagé, Bahia"
1387,2021-09-10,691076,ESCOVA SECADOR MONDIAL ES-11 220V ROSE,FUJIOKA,152.48,23.78,18.45,139.9,-68.8,167,2022-02-24,ML MHL TOOLS,5a90d6e6e1ce1f0d0c6e,"Mutuípe, Bahia"
1388,2021-09-10,19673,APARADOR PHILIPS MG3711/15 6 EM 1,FUJIOKA,124.37,23.03,0.0,179.9,19.26,27,2021-10-07,ML MHL TOOLS,3bef154bd939268a7e7d,"CANOAS, RS"
1389,2021-09-10,19673,APARADOR PHILIPS MG3711/15 6 EM 1,FUJIOKA,124.37,23.02,0.0,179.9,19.27,31,2021-10-11,MAGALU,914f8977e2fac2dd779a,CURITIBA PR
1390,2021-09-10,19673,APARADOR PHILIPS MG3711/15 6 EM 1,FUJIOKA,124.37,23.03,0.0,179.9,19.26,38,2021-10-18,MAGALU,bedad4cc0a696bfe5cfd,"Brasília, DF"
1391,2021-09-10,19673,APARADOR PHILIPS MG3711/15 6 EM 1,FUJIOKA,124.37,23.03,0.0,179.9,19.26,39,2021-10-19,MAGALU,aaa776b755c78f9d655e,"MACAE, RJ"
1392,2021-09-10,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,145.2,42.48,19.74,249.9,40.31,34,2021-10-14,MAGALU,dc1ddfc23bbeeb8f01b9,"Mirassol, São Paulo"
1393,2021-09-10,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,145.2,29.43,0.0,229.9,32.28,67,2021-11-16,ML MHL TOOLS,290ef80719d48dd4dc67,MOSSORO RN
1394,2021-09-10,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,145.2,29.43,0.0,229.9,32.28,81,2021-11-30,MAGALU,509334237ce6b42c37f0,SAO PAULO SP
1395,2021-09-10,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,145.2,29.43,0.0,229.9,32.28,124,2022-01-12,MAGALU,4e16037d8987d8522e32,CASCAVEL PR
1396,2021-09-10,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,145.2,20.6,0.0,160.93,-20.96,153,2022-02-10,MAGALU,7cd715d15b3afcb1706f,GUARAPUAVA PR
1397,2021-09-10,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,313.18,113.98,38.39,599.9,125.59,0,2021-09-10,MAGALU,014580f00a30e94b36f2,Recife - PE
1398,2021-09-10,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,313.18,63.98,0.0,499.9,120.66,31,2021-10-11,OLIST,e779b6683e3a3d3bd05f,FOZ DO IGUACU PR
1399,2021-09-10,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,313.18,55.03,0.0,429.9,18.7,80,2021-11-29,MAGALU,47f089fa831532d86761,SUMARE SP
1400,2021-09-10,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,313.18,55.03,0.0,429.9,18.7,81,2021-11-30,MAGALU,e0a3528d0978c2f51aa7,RIO DE JANEIRO RJ
1401,2021-09-10,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,313.18,55.03,0.0,429.9,18.7,82,2021-12-01,MAGALU,3641c131f84e16905bd2,NOVO HAMBURGO RS
1402,2021-09-10,80155,WINFUN - SUPER MESA DE ATIVIDADES,YESTOYS,313.18,55.03,0.0,429.9,18.7,87,2021-12-06,MAGALU,35002c38e5f87c3f455c,"Berizal, MG"
1403,2021-09-16,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,141.84,17.4,0.0,135.92,-36.91,144,2022-02-07,MAGALU,8003ce8f8f4c5ce423e2,UBERLANDIA MG
1404,2021-09-16,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,141.84,15.22,0.0,118.93,-50.03,168,2022-03-03,MAGALU,db44b1b9c3b9695fb9ea,JACAREI SP
1405,2021-09-16,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,141.84,17.4,0.0,135.92,-36.91,144,2022-02-07,MAGALU,e678f2085e60f3f07059,VESPASIANO MG
1406,2021-09-16,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,141.84,19.45,0.0,151.92,-24.56,144,2022-02-07,MAGALU,a2cbf43e3dff33cc1acf,FOZ DO IGUACU PR
1407,2021-09-16,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,141.84,17.02,0.0,132.93,-39.22,148,2022-02-11,MAGALU,4f814683613df1b7baf6,PRESIDENTE PRUDENTE SP
1408,2021-09-16,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,141.84,17.02,0.0,132.93,-39.22,148,2022-02-11,MAGALU,22592c9fed5ffd8a3c58,PATROCINIO MG
1409,2021-09-16,691140,ESCOVA ROTATIVA MONDIAL ER-09 127V,FUJIOKA,190.07,24.18,0.0,188.93,-44.22,147,2022-02-10,MAGALU,9b379d919fe4638f3336,UBERLANDIA MG
1410,2021-09-16,691140,ESCOVA ROTATIVA MONDIAL ER-09 127V,FUJIOKA,190.07,34.55,0.0,269.9,18.29,147,2022-02-10,MAGALU,c8359afc038d10b0f536,GUARULHOS SP
1411,2021-09-16,691140,ESCOVA ROTATIVA MONDIAL ER-09 127V,FUJIOKA,190.07,24.18,0.0,188.93,-44.22,148,2022-02-11,MAGALU,82586fcfb40199e49fcd,ITAOCARA RJ
1412,2021-09-16,691141,ESCOVA ROTATIVA MONDIAL ER-09 220V,FUJIOKA,190.07,18.81,0.0,146.93,-76.64,165,2022-02-28,MAGALU,8b2b0792db0f43f29db4,SANTA MARIA RS
1413,2021-09-16,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,160.63,19.1,0.0,146.93,-47.49,153,2022-02-16,MAGALU,a051b0096b581f0659ee,ARAPONGAS PR
1414,2021-09-16,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,160.63,17.02,0.0,132.93,-58.01,153,2022-02-16,MAGALU,6d3ae801da4fef01c0f4,CIANORTE PR
1415,2021-09-16,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,160.63,17.02,0.0,132.93,-58.01,154,2022-02-17,MAGALU,6cbb355ce314ecd184a1,ARARUNA PR
1416,2021-09-18,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,133.91,17.4,0.0,135.92,-28.98,142,2022-02-07,MAGALU,ae2d7548caa682d751b3,SAO PAULO SP
1417,2021-09-18,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,133.91,17.4,0.0,135.92,-28.98,143,2022-02-08,MAGALU,a1b78bf35bed026ff077,SANTOS SP
1418,2021-09-18,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,133.91,15.22,0.0,118.93,-42.1,143,2022-02-08,MAGALU,9d6beb53c9b4896a4ff4,CURITIBA PR
1419,2021-09-18,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,133.91,15.22,0.0,118.93,-42.1,144,2022-02-09,MAGALU,509b6f7c53ba8ab9904c,GUARULHOS SP
1420,2021-09-18,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,133.91,15.22,0.0,118.93,-42.1,145,2022-02-10,MAGALU,f98e040a0e6a59ca14f6,GUAPIMIRIM RJ
1421,2021-09-18,19968,APARADOR MONDIAL BG-05 11 EM 1 BIV,FUJIOKA,116.44,23.03,0.0,179.9,38.83,11,2021-09-29,MAGALU,ef2e7a316b511edf42a8,"TABATINGA, SP"
1422,2021-09-18,19968,APARADOR MONDIAL BG-05 11 EM 1 BIV,FUJIOKA,116.44,23.03,0.0,179.9,38.83,17,2021-10-05,MAGALU,9c5a86edb712842e4683,"WENCESLAU BRAZ, PR"
1423,2021-09-18,19968,APARADOR MONDIAL BG-05 11 EM 1 BIV,FUJIOKA,116.44,23.03,0.0,179.9,38.83,30,2021-10-18,MAGALU,6495abf11368d9971b8b,"ITAPECERICA DA SERRA, SP"
1424,2021-09-18,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,108.1,17.27,0.0,134.91,-3.95,128,2022-01-24,MAGALU,e5acdf5dc0c037289e82,JUINA MT
1425,2021-09-18,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,108.1,19.19,0.0,149.9,7.62,135,2022-01-31,MAGALU,68da112f1f71860e7a67,CAMPO BOM RS
