,data_compra,sku,produto,fornecedor,custo_bruto,comissoes_mktplace,frete,preco_venda,lucro_venda,dias_estoque,cliente,marketplace_venda,marketplace_unificado,data_venda,dia_semana,fim_semana,ano_mes_venda,quarter_venda,uf,regiao_br
100,2020-06-17,7890202345046,JOGO CHAVES DE BOCA 6 PCS FIXA,BAIP,20.02,10.76,0.0,39.9,7.64,219,780fe39bf90489734027,ML ALEGRISHOP,MERCADO LIVRE,2021-01-22,Friday,False,2021-01,2021-T1,SP,SUDESTE
101,2020-06-17,7895315010324,"ALICATE UNIVERSAL 8"" EXELLENT",BAIP,16.68,6.68,0.0,9.9,-14.45,544,7791acf74ebe2b2f5047,ML MHL TOOLS,MERCADO LIVRE,2021-12-13,Monday,False,2021-12,2021-T4,SP,SUDESTE
102,2020-06-17,7899441501541,KIT PARA CHURRASCO C/ 3PECAS SQ-2951,BAIP,21.35,6.63,0.0,9.9,-19.07,538,ee16f2e08eb005c30bf8,ML MHL TOOLS,MERCADO LIVRE,2021-12-07,Tuesday,False,2021-12,2021-T4,SP,SUDESTE
103,2020-06-17,7899441501541,KIT PARA CHURRASCO C/ 3PECAS SQ-2951,BAIP,21.35,6.63,0.0,9.9,-19.07,551,0e1e525628fc600c6081,ML MHL TOOLS,MERCADO LIVRE,2021-12-20,Monday,False,2021-12,2021-T4,RJ,SUDESTE
104,2020-06-17,7899576624276,RODAS / RODIZIO DE POLIURETANO 4UN. REFORCADO,BAIP,18.68,11.38,0.0,39.9,8.22,58,55abc821f14669113687,ML ALEGRISHOP,MERCADO LIVRE,2020-08-14,Friday,False,2020-08,2020-T3,SP,SUDESTE
105,2020-06-17,7899949023705,KIT 3 PECAS PARA JARDINAGEM COLORIDO,BAIP,10.68,6.74,0.0,10.9,-6.41,28,b4915f0ecf3541bdd209,ML MHL TOOLS,MERCADO LIVRE,2020-07-15,Wednesday,False,2020-07,2020-T3,PR,SUL
106,2020-06-17,7898505865261,"TESOURA 7,5"" MULTIUSO IDEA ID-9475T",BAIP,8.67,6.68,0.0,9.9,-6.44,544,4f3069a463d898870c5c,ML MHL TOOLS,MERCADO LIVRE,2021-12-13,Monday,False,2021-12,2021-T4,PR,SUL
107,2020-06-17,7899612705686,JOGO DE ESCOVA DE ACO PARA FURADEIRA C/ 3 UN.,BAIP,11.34,6.74,0.0,10.9,-7.0,36,2aca0071cb091f62954f,ML MHL TOOLS,MERCADO LIVRE,2020-07-23,Thursday,False,2020-07,2020-T3,PR,SUL
108,2020-06-17,2010000001004,PISTOLA DE COLA QUENTE 40W BIVOLT XH,BAIP,16.02,7.58,5.0,39.9,9.42,355,c9d95260ea085f2f5ae2,OLIST,OLIST,2021-06-07,Monday,False,2021-06,2021-T2,SP,SUDESTE
109,2020-06-17,7898605603282,ALICATE DE CRIMPAR 3 EM 1,BAIP,22.69,9.48,5.0,49.9,10.64,379,5d43046d8fe2c2734180,OLIST,OLIST,2021-07-01,Thursday,False,2021-07,2021-T3,SP,SUDESTE
110,2020-06-17,7898578490025,CARREGADOR DOTCELL V8 MICRO USB,BAIP,10.01,3.78,5.0,19.9,0.37,336,ab1f5dd00539b9fb9fb2,OLIST,OLIST,2021-05-19,Wednesday,False,2021-05,2021-T2,SP,SUDESTE
111,2020-07-01,3570100060,CH FENDA/PHILLIPS PRECISAO 6PCS VONDER,OVD,21.81,11.38,0.0,39.9,5.4,13,f0cc477ae9287ee14e08,ML ALEGRISHOP,MERCADO LIVRE,2020-07-14,Tuesday,False,2020-07,2020-T3,RS,SUL
112,2020-07-01,3570100060,CH FENDA/PHILLIPS PRECISAO 6PCS VONDER,OVD,21.81,11.38,0.0,39.9,5.4,43,3e77dbf965d053d711c8,ML ALEGRISHOP,MERCADO LIVRE,2020-08-13,Thursday,False,2020-08,2020-T3,RS,SUL
113,2020-07-01,3570100060,CH FENDA/PHILLIPS PRECISAO 6PCS VONDER,OVD,21.81,11.78,0.0,39.9,5.01,55,ea4508fe1e83c5562105,ML ALEGRISHOP,MERCADO LIVRE,2020-08-25,Tuesday,False,2020-08,2020-T3,RJ,SUDESTE
114,2020-07-01,6065900211,ESMERILHADEIRA 9002AL 115MM 127V SKIL,OVD,221.6,47.98,0.0,299.9,32.44,6,7c5a0c63993bd3af8598,ML MHL TOOLS,MERCADO LIVRE,2020-07-07,Tuesday,False,2020-07,2020-T3,MG,SUDESTE
115,2020-07-01,6001853127,"MARTELETE PERF/ROMP MPV853 3,3J 127V VD",OVD,503.16,117.28,21.95,689.9,51.74,131,f9be3ec51a4c1bc5b852,ML MHL TOOLS,MERCADO LIVRE,2020-11-09,Monday,False,2020-11,2020-T4,PR,SUL
116,2020-07-01,53744020250,TALHADEIRA 20X250MM SDS PLUS VONDER,OVD,11.2,7.39,0.0,14.95,-3.83,115,825ea7864168c0acd577,ML ALEGRISHOP,MERCADO LIVRE,2020-10-24,Saturday,True,2020-10,2020-T4,PR,SUL
117,2020-07-01,53744020250,TALHADEIRA 20X250MM SDS PLUS VONDER,OVD,11.2,7.39,0.0,14.95,-3.83,115,825ea7864168c0acd577,ML ALEGRISHOP,MERCADO LIVRE,2020-10-24,Saturday,True,2020-10,2020-T4,PR,SUL
118,2020-07-01,6065900222,ESMERILHADEIRA 9002JQ 115MM 220V SKIL,OVD,217.3,47.98,21.95,299.9,14.36,22,353692f39e506c3f7e62,ML MHL TOOLS,MERCADO LIVRE,2020-07-23,Thursday,False,2020-07,2020-T3,MA,NORDESTE
119,2020-07-01,6046951020,ESMERILHADEIRA ANG. M9510G 220V MAKITA,OVD,261.45,59.18,21.95,369.9,28.75,15,432c3f3aa5448eb23ca2,ML ALEGRISHOP,MERCADO LIVRE,2020-07-16,Thursday,False,2020-07,2020-T3,RJ,SUDESTE
120,2020-07-01,6055300020,SERRA TICO-TICO DW300B2 220V DEWALT,OVD,441.98,95.98,0.0,599.9,66.06,72,0cbd84edf7f506ba0e37,MAGALU,MAGALU,2020-09-11,Friday,False,2020-09,2020-T3,SC,SUL
121,2020-07-01,6055300020,SERRA TICO-TICO DW300B2 220V DEWALT,OVD,441.98,117.28,22.95,689.9,105.8,376,b294a837a664473b7883,ML MHL TOOLS,MERCADO LIVRE,2021-07-12,Monday,False,2021-07,2021-T3,RS,SUL
122,2020-07-09,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,146.73,39.98,17.45,249.9,43.72,16,7a0bc9915e0c0680b881,ML ALEGRISHOP,MERCADO LIVRE,2020-07-25,Saturday,True,2020-07,2020-T3,PR,SUL
123,2020-07-09,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,146.73,39.98,17.45,249.9,43.72,28,84c6cb1ef3a708f42ca3,ML ALEGRISHOP,MERCADO LIVRE,2020-08-06,Thursday,False,2020-08,2020-T3,MG,SUDESTE
124,2020-07-09,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,146.73,39.98,0.0,249.9,61.17,54,a3f550c694c0f55c26a9,MAGALU,MAGALU,2020-09-01,Tuesday,False,2020-09,2020-T3,MG,SUDESTE
125,2020-07-09,6001020110,SOPRADOR TERMICO STV2000N 127V VONDER,OVD,146.73,42.48,17.45,249.9,41.22,98,cb68d78ab05c848402c7,ML ALEGRISHOP,MERCADO LIVRE,2020-10-15,Thursday,False,2020-10,2020-T4,SC,SUL
126,2020-07-09,6878136000,INVERSOR DIG RIV136 BIVOLT VONDER,OVD,636.18,139.18,31.95,869.9,68.09,28,e6a6fc8ccca71969d605,ML ALEGRISHOP,MERCADO LIVRE,2020-08-06,Thursday,False,2020-08,2020-T3,GO,CENTRO-OESTE
127,2020-07-09,6878136000,INVERSOR DIG RIV136 BIVOLT VONDER,OVD,710.77,155.18,31.95,969.9,78.28,29,2c1bb34ced1aa3912a40,ML ALEGRISHOP,MERCADO LIVRE,2020-08-07,Friday,False,2020-08,2020-T3,MG,SUDESTE
128,2020-07-09,6105136000,MALETA PLAST P/ INVERSOR DIG RIV136 VD,OVD,74.59,22.58,0.0,109.9,12.1,36,df0b3b8658fe21c34099,ML ALEGRISHOP,MERCADO LIVRE,2020-08-14,Friday,False,2020-08,2020-T3,RS,SUL
129,2020-07-09,6878120220,INVERSOR DIG RIV120 C/MALETA 220V VONDER,OVD,579.58,131.18,31.95,819.9,80.37,43,513846c9ae1d17273acd,ML MHL TOOLS,MERCADO LIVRE,2020-08-21,Friday,False,2020-08,2020-T3,MT,CENTRO-OESTE
130,2020-07-09,6055300010,SERRA TICO-TICO DW300BR 127V DEWALT,OVD,436.56,95.98,0.0,599.9,70.94,61,96952522ccede920b51f,MAGALU,MAGALU,2020-09-08,Tuesday,False,2020-09,2020-T3,RJ,SUDESTE
131,2020-07-09,6055300010,SERRA TICO-TICO DW300BR 127V DEWALT,OVD,436.56,95.98,0.0,599.9,70.94,98,1f6c31268317a7a45d42,MAGALU,MAGALU,2020-10-15,Thursday,False,2020-10,2020-T4,RJ,SUDESTE
132,2020-07-09,6045247032,MARTELETE PERF/ROMP HR2470 220V MAKITA,OVD,713.15,153.58,31.95,959.9,68.41,19,c7c0534a9654e94b849a,ML MHL TOOLS,MERCADO LIVRE,2020-07-28,Tuesday,False,2020-07,2020-T3,RJ,SUDESTE
133,2020-07-09,6105500000,CX FERRAM METALICA/PLAST CMV 0500 VONDER,OVD,147.09,0.0,0.0,147.09,3.88,11,c252f5107d20c3802843,ENTREGUE EM MÃOS,ENTREGUE EM MÃOS,2020-07-20,Monday,False,2020-07,2020-T3,PR,SUL
134,2020-07-09,3540300005,BOLSA EM LONA BL 005 VONDER,OVD,28.25,13.94,0.0,55.9,11.65,46,c1c23a055928c86c78c4,MAGALU,MAGALU,2020-08-24,Monday,False,2020-08,2020-T3,SP,SUDESTE
135,2020-07-09,3540300005,BOLSA EM LONA BL 005 VONDER,OVD,28.25,9.52,0.0,28.25,-9.16,380,deb6ab246f9e38f77946,ENTREGUE EM MÃOS,ENTREGUE EM MÃOS,2021-07-24,Saturday,True,2021-07,2021-T3,PR,SUL
136,2019-09-13,1367,ALF SILÁBICO 350 PC - 1367,CARLU,49.97,17.3,0.0,76.9,7.91,277,25de8aca1872abba3e11,ML ALEGRISHOP,MERCADO LIVRE,2020-06-16,Tuesday,False,2020-06,2020-T2,MG,SUDESTE
137,2019-09-13,3018,ALF SILÁBICO 150 PC - 3018,CARLU,18.65,11.38,0.0,39.9,8.25,207,45c6957ac58b30dd840a,ML ALEGRISHOP,MERCADO LIVRE,2020-04-07,Tuesday,False,2020-04,2020-T2,SP,SUDESTE
138,2019-09-13,3018,ALF SILÁBICO 150 PC - 3018,CARLU,18.65,11.38,0.0,39.9,8.25,306,71e2710595adaa2f9959,MAGALU,MAGALU,2020-07-15,Wednesday,False,2020-07,2020-T3,SC,SUL
139,2019-09-13,3018,ALF SILÁBICO 150 PC - 3018,CARLU,18.65,11.38,0.0,39.9,8.25,343,32961542df76d0634cf9,ML ALEGRISHOP,MERCADO LIVRE,2020-08-21,Friday,False,2020-08,2020-T3,SC,SUL
140,2019-09-13,1120,ALF SILÁBICO 150 PC - 1120,CARLU,27.11,12.18,0.0,44.9,4.4,126,f78763ddf0e7d58bec8d,ML ALEGRISHOP,MERCADO LIVRE,2020-01-17,Friday,False,2020-01,2020-T1,MG,SUDESTE
141,2020-07-16,51731CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - P,MMT,10.86,1.78,0.0,9.9,-3.73,551,978a662056bbb892b18d,SHOPEE,SHOPEE,2022-01-18,Tuesday,False,2022-01,2022-T1,RJ,SUDESTE
142,2019-09-13,1023,LOTO LEITURA 130 PC - 1023,CARLU,27.62,12.98,0.0,49.9,7.7,219,6d4161983b1d51b5dd5e,ML ALEGRISHOP,MERCADO LIVRE,2020-04-19,Sunday,True,2020-04,2020-T2,PR,SUL
143,2019-09-13,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,71.21,22.58,0.0,109.9,15.14,88,152e445a41ea9b80a19a,ML ALEGRISHOP,MERCADO LIVRE,2019-12-10,Tuesday,False,2019-12,2019-T4,RS,SUL
144,2019-09-13,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,236.44,62.38,50.9,389.9,37.77,200,58bffed09ee23a5af995,ML ALEGRISHOP,MERCADO LIVRE,2020-03-31,Tuesday,False,2020-03,2020-T1,BA,NORDESTE
145,2019-09-13,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,236.44,41.79,15.45,379.9,84.49,170,923e4207dcb45361cde9,ML ALEGRISHOP,MERCADO LIVRE,2020-03-01,Sunday,True,2020-03,2020-T1,RS,SUL
146,2019-09-13,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,236.44,41.79,15.45,379.9,84.49,152,ee54021d5054576532ac,ML ALEGRISHOP,MERCADO LIVRE,2020-02-12,Wednesday,False,2020-02,2020-T1,MT,CENTRO-OESTE
147,2019-09-13,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,165.5,44.78,17.45,279.9,50.02,241,a50f92217282968ab41b,ML ALEGRISHOP,MERCADO LIVRE,2020-05-11,Monday,False,2020-05,2020-T2,GO,CENTRO-OESTE
148,2019-09-13,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,165.5,44.78,17.45,279.9,50.02,263,127fe7edf4287bd619a8,ML ALEGRISHOP,MERCADO LIVRE,2020-06-02,Tuesday,False,2020-06,2020-T2,SP,SUDESTE
149,2019-09-13,3121,GLOBO MAPA MUNDI POLÍTICO 30 CM - 3121,CARLU,126.44,38.38,0.0,239.9,71.69,342,40125c3c5d3560cfa1ca,MAGALU,MAGALU,2020-08-20,Thursday,False,2020-08,2020-T3,RS,SUL
150,2019-09-13,3121,GLOBO MAPA MUNDI POLÍTICO 30 CM - 3121,CARLU,126.44,39.88,38.39,209.9,3.81,609,7034e0481af1d1fe4d3b,OLIST,OLIST,2021-05-14,Friday,False,2021-05,2021-T2,MG,SUDESTE
151,2019-09-13,3118,JOGO XADREZ LUXO - 3118,CARLU,75.08,20.78,0.0,129.9,31.98,452,205e4a28296f8579f835,MAGALU,MAGALU,2020-12-08,Tuesday,False,2020-12,2020-T4,MG,SUDESTE
152,2019-09-13,1166,JOGO XADREZ OFICIAL - 1166,CARLU,63.22,19.78,16.95,119.9,17.45,436,bea0defdb49e05214014,ML ALEGRISHOP,MERCADO LIVRE,2020-11-22,Sunday,True,2020-11,2020-T4,RJ,SUDESTE
153,2019-09-13,1753,AVIÃO MADEIRA 17 PC - 1753,CARLU,64.32,19.38,0.0,89.9,4.78,556,7255cba3e43a37cece48,MAGALU,MAGALU,2021-03-22,Monday,False,2021-03,2021-T1,SP,SUDESTE
154,2019-09-13,1094,JOGO DE ARGOLAS CRUZ - MDF - 1,CARLU,20.62,8.18,0.0,25.9,-3.1,237,e0bd18882e54e0e7fbb7,B2W,B2W,2020-05-07,Thursday,False,2020-05,2020-T2,SP,SUDESTE
155,2019-09-13,1197,PEGA VARETAS GIGANTE - 1197,CARLU,84.0,24.18,0.0,119.9,11.29,150,8b32de28250f36e9e668,ML ALEGRISHOP,MERCADO LIVRE,2020-02-10,Monday,False,2020-02,2020-T1,RS,SUL
156,2019-09-13,1262,TORRE INTELIGENTE 63 PC - 1262,CARLU,34.8,12.13,0.0,43.9,-3.38,234,528d34e82140db638a6c,B2W,B2W,2020-05-04,Monday,False,2020-05,2020-T2,SP,SUDESTE
157,2019-09-13,1930,ÁBACO ABERTO 50 ARGOLAS - 1930,CARLU,18.61,9.78,0.0,29.9,0.76,514,0f61ddc32374274ee74a,MAGALU,MAGALU,2021-02-08,Monday,False,2021-02,2021-T1,SP,SUDESTE
158,2019-09-13,3022,BLOCOS LÓGICOS 48 PC - 3022,CARLU,23.86,12.41,0.0,44.9,7.1,489,742cd6acafcb5bdace42,ML ALEGRISHOP,MERCADO LIVRE,2021-01-14,Thursday,False,2021-01,2021-T1,MS,CENTRO-OESTE
159,2019-09-13,1078,PRANCHA DE SELEÇÃO 16 PC - 1078,CARLU,26.78,12.18,0.0,44.9,4.69,291,e6a5bb21496f4b900e6f,MAGALU,MAGALU,2020-06-30,Tuesday,False,2020-06,2020-T2,RJ,SUDESTE
160,2019-09-13,1078,PRANCHA DE SELEÇÃO 16 PC - 1078,CARLU,26.78,12.18,0.0,44.9,4.69,266,33f039c30f29831496af,ML ALEGRISHOP,MERCADO LIVRE,2020-06-05,Friday,False,2020-06,2020-T2,SP,SUDESTE
161,2019-09-13,1078,PRANCHA DE SELEÇÃO 16 PC - 1078,CARLU,26.78,5.39,0.0,44.9,11.49,441,25704cae04172ca6091d,MAGALU,MAGALU,2020-11-27,Friday,False,2020-11,2020-T4,SP,SUDESTE
162,2019-09-13,1076,TORRE FORMAS GEOMÉTRICAS 16 PC - 1076,CARLU,22.77,12.98,0.0,49.9,12.07,455,ef084690140fed5e8780,MAGALU,MAGALU,2020-12-11,Friday,False,2020-12,2020-T4,PR,SUL
163,2019-09-13,1076,TORRE FORMAS GEOMÉTRICAS 16 PC - 1076,CARLU,22.77,12.98,0.0,49.9,12.07,464,a66dd8e76fc3196cefd8,MAGALU,MAGALU,2020-12-20,Sunday,True,2020-12,2020-T4,MG,SUDESTE
164,2019-09-13,1076,TORRE FORMAS GEOMÉTRICAS 16 PC - 1076,CARLU,22.77,5.11,0.0,39.9,10.81,743,ad2b959feb26f69d52ed,MAGALU,MAGALU,2021-09-25,Saturday,True,2021-09,2021-T3,RJ,SUDESTE
165,2019-09-13,1089,TANGRAM 70 PC - 1089,CARLU,33.25,12.98,0.0,49.9,2.63,542,c141a35964e330c68acb,MAGALU,MAGALU,2021-03-08,Monday,False,2021-03,2021-T1,SP,SUDESTE
166,2019-09-13,1105,MATERIAL DOURADO 611 PC - 1105,CARLU,47.78,17.78,0.0,79.9,12.14,207,f8f3d8097bbe18a53c04,ML ALEGRISHOP,MERCADO LIVRE,2020-04-07,Tuesday,False,2020-04,2020-T2,RJ,SUDESTE
167,2019-09-13,1105,MATERIAL DOURADO 611 PC - 1105,CARLU,47.78,19.78,22.95,119.9,25.34,619,df91e5fe796bc738f66b,ML MHL TOOLS,MERCADO LIVRE,2021-05-24,Monday,False,2021-05,2021-T2,SP,SUDESTE
168,2019-09-13,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,23.61,14.58,0.0,59.9,18.84,85,9895d89f361a947f4f43,ML ALEGRISHOP,MERCADO LIVRE,2019-12-07,Saturday,True,2019-12,2019-T4,RS,SUL
169,2019-09-13,79,TAPETE ALFANUMÉRICO - 79,CARLU,86.47,17.75,0.0,115.9,11.8,228,abab982c6a9ce54b5059,ML ALEGRISHOP,MERCADO LIVRE,2020-04-28,Tuesday,False,2020-04,2020-T2,RJ,SUDESTE
170,2019-09-13,125,KIT PROVAS PIAGETIANAS - 125,CARLU,347.75,77.53,31.95,469.9,16.06,405,af083205e7e0b1305fd4,ML ALEGRISHOP,MERCADO LIVRE,2020-10-22,Thursday,False,2020-10,2020-T4,PR,SUL
171,2019-09-13,2124,ARAMADO FUTEBOL - 3124,CARLU,47.41,16.53,0.0,69.9,4.6,452,9e6f991be9415eef41ad,ML ALEGRISHOP,MERCADO LIVRE,2020-12-08,Tuesday,False,2020-12,2020-T4,RS,SUL
172,2020-04-20,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,218.52,47.98,42.9,299.9,-7.69,61,01b8e8c4e8e6af94a891,ML ALEGRISHOP,MERCADO LIVRE,2020-06-20,Saturday,True,2020-06,2020-T2,BA,NORDESTE
173,2020-04-20,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,218.52,59.18,31.95,369.9,57.39,72,061f64b6d8f26450da17,ML ALEGRISHOP,MERCADO LIVRE,2020-07-01,Wednesday,False,2020-07,2020-T3,SP,SUDESTE
174,2020-04-20,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,218.52,59.18,31.95,369.9,57.39,78,061f64b6d8f26450da17,ML ALEGRISHOP,MERCADO LIVRE,2020-07-07,Tuesday,False,2020-07,2020-T3,SP,SUDESTE
175,2020-06-01,1262,TORRE INTELIGENTE 63 PC - 1262,CARLU,29.24,17.78,0.0,79.9,28.82,200,960c77105f2217ce36cb,MAGALU,MAGALU,2020-12-18,Friday,False,2020-12,2020-T4,SP,SUDESTE
176,2020-06-01,1262,TORRE INTELIGENTE 63 PC - 1262,CARLU,29.24,18.18,0.0,69.9,19.3,326,b26794f3ed88576e7d64,MAGALU,MAGALU,2021-04-23,Friday,False,2021-04,2021-T2,MG,SUDESTE
177,2020-06-01,3018,ALF SILÁBICO 150 PC - 3018,CARLU,15.68,11.58,0.0,39.9,10.72,240,3b7415528c856039be36,ML ALEGRISHOP,MERCADO LIVRE,2021-01-27,Wednesday,False,2021-01,2021-T1,SP,SUDESTE
178,2020-07-16,51731CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - P,MMT,10.86,1.78,0.0,9.9,-3.73,565,41e8c88bc22fe13b9ec5,SHOPEE,SHOPEE,2022-02-01,Tuesday,False,2022-02,2022-T1,SP,SUDESTE
179,2020-06-01,1120,ALF SILÁBICO 150 PC - 1120,CARLU,22.78,14.88,0.0,59.9,19.29,287,f1cc25e66aeb93511c9a,ML MHL CARE,MERCADO LIVRE,2021-03-15,Monday,False,2021-03,2021-T1,MG,SUDESTE
180,2020-06-01,1120,ALF SILÁBICO 150 PC - 1120,CARLU,22.78,5.92,0.0,32.9,3.61,513,b940ef3dd91580fd7666,SHOPEE,SHOPEE,2021-10-27,Wednesday,False,2021-10,2021-T4,MG,SUDESTE
181,2020-06-01,1023,LOTO LEITURA 130 PC - 1023,CARLU,23.2,14.58,0.0,59.9,19.21,191,60f424b4d7ba30eaf490,MAGALU,MAGALU,2020-12-09,Wednesday,False,2020-12,2020-T4,SP,SUDESTE
182,2020-06-01,1023,LOTO LEITURA 130 PC - 1023,CARLU,23.2,14.88,0.0,59.9,18.91,374,8313d6e72e395b2dbb82,ML MHL TOOLS,MERCADO LIVRE,2021-06-10,Thursday,False,2021-06,2021-T2,SP,SUDESTE
183,2020-06-01,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,59.82,24.18,0.0,119.9,33.05,24,a1256359f5216e022bb0,ML ALEGRISHOP,MERCADO LIVRE,2020-06-25,Thursday,False,2020-06,2020-T2,MG,SUDESTE
184,2020-06-01,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,59.82,24.18,0.0,119.9,33.05,33,e9ca65acfb6bbadc2bc6,ML ALEGRISHOP,MERCADO LIVRE,2020-07-04,Saturday,True,2020-07,2020-T3,SP,SUDESTE
185,2020-07-16,51731CAMPREPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - P,MMT,10.86,1.78,0.0,9.9,-3.73,560,3df97640c75f0e27cfd2,SHOPEE,SHOPEE,2022-01-27,Thursday,False,2022-01,2022-T1,MG,SUDESTE
186,2020-06-01,1197,PEGA VARETAS GIGANTE - 1197,CARLU,70.57,23.08,17.45,139.9,25.56,140,ac2e9985c4f1d18d9805,ML ALEGRISHOP,MERCADO LIVRE,2020-10-19,Monday,False,2020-10,2020-T4,SP,SUDESTE
187,2020-06-01,1197,PEGA VARETAS GIGANTE - 1197,CARLU,70.57,23.08,21.54,139.9,21.47,338,95aefc7eff0a059752d1,ML MHL CARE,MERCADO LIVRE,2021-05-05,Wednesday,False,2021-05,2021-T2,RS,SUL
188,2020-06-01,1105,MATERIAL DOURADO 611 PC - 1105,CARLU,40.14,17.78,0.0,79.9,19.01,28,3173473145a9a81e7e6f,MAGALU,MAGALU,2020-06-29,Monday,False,2020-06,2020-T2,MG,SUDESTE
189,2020-06-01,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,14.58,0.0,59.9,22.23,16,b7e1e1f33e9c66a68cb0,ML ALEGRISHOP,MERCADO LIVRE,2020-06-17,Wednesday,False,2020-06,2020-T2,SP,SUDESTE
190,2020-06-01,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,5.49,0.0,49.9,22.2,23,06293c667db78d2031b1,MAGALU,MAGALU,2020-06-24,Wednesday,False,2020-06,2020-T2,RS,SUL
191,2020-06-01,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,198.65,63.98,0.0,399.9,130.42,287,ffe3969352b58e7a97fd,MAGALU,MAGALU,2021-03-15,Monday,False,2021-03,2021-T1,SC,SUL
192,2020-06-01,1108,MALETA ALFABETIZAÇÃO 10 JOGOS - 1108,CARLU,198.65,62.68,40.74,379.9,72.32,346,3e9780bc99b0cf827a92,ML MHL CARE,MERCADO LIVRE,2021-05-13,Thursday,False,2021-05,2021-T2,PR,SUL
193,2020-06-01,79,TAPETE ALFANUMÉRICO - 79,CARLU,72.65,15.39,0.0,139.9,48.83,222,6f74258ea9db81c812ed,MAGALU,MAGALU,2021-01-09,Saturday,True,2021-01,2021-T1,PE,NORDESTE
194,2020-06-01,79,TAPETE ALFANUMÉRICO - 79,CARLU,72.65,22.38,0.0,139.9,41.83,231,1fca8d1ce87b227e6f2a,MAGALU,MAGALU,2021-01-18,Monday,False,2021-01,2021-T1,SP,SUDESTE
195,2020-06-19,1938,ARAMADO CASINHA - CX. PAPEL,CARLU,242.9,39.98,17.45,249.9,-42.84,0,bea9ca221506014a0326,ML ALEGRISHOP,MERCADO LIVRE,2020-06-19,Friday,False,2020-06,2020-T2,RS,SUL
196,2020-06-29,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,12.98,0.0,49.9,14.7,0,84af4581b1be2975b4fa,ML ALEGRISHOP,MERCADO LIVRE,2020-06-29,Monday,False,2020-06,2020-T2,RS,SUL
197,2020-06-29,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,5.49,0.0,49.9,22.2,14,8a5e036ae69c05732f5b,MAGALU,MAGALU,2020-07-13,Monday,False,2020-07,2020-T3,SP,SUDESTE
198,2020-06-29,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,12.98,0.0,49.9,14.7,26,25b3274574a049d2d186,ML ALEGRISHOP,MERCADO LIVRE,2020-07-25,Saturday,True,2020-07,2020-T3,RS,SUL
199,2020-06-29,1934,PP - CONECTANDO FORMAS - 150 P,CARLU,19.84,18.18,0.0,79.9,36.89,103,69f07fb415f8b6c9d513,ML ALEGRISHOP,MERCADO LIVRE,2020-10-10,Saturday,True,2020-10,2020-T4,SP,SUDESTE
200,2020-07-16,51731CAMMARPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - MARINHO - P,MMT,10.86,0.0,0.0,10.86,0.0,221,9300758c0292990baf94,ML MHL TOOLS,MERCADO LIVRE,2021-02-22,Monday,False,2021-02,2021-T1,PR,SUL
201,2020-07-16,51731CAMPREPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - P,MMT,10.86,1.78,0.0,9.9,-3.73,565,41e8c88bc22fe13b9ec5,SHOPEE,SHOPEE,2022-02-01,Tuesday,False,2022-02,2022-T1,SP,SUDESTE
202,2020-07-16,51731CAMPREPEQ,CAMISETA MASCULINA ESTAMPADA OTHER SIDE OF THE FLOWERS MMT -  51731 - PRETA - P,MMT,10.86,1.78,0.0,9.9,-3.73,566,93ec73e7d81969f3e948,SHOPEE,SHOPEE,2022-02-02,Wednesday,False,2022-02,2022-T1,MG,SUDESTE
